batch,op_id,status,ttc_s,difficulty
515,op-41d0b621a8e4,CONFIRMED,6.713,00
516,op-8d447f47890d,CONFIRMED,6.724,00
517,op-2951ce4baf02,CONFIRMED,6.733,00
518,op-13d8d35679cd,CONFIRMED,6.741,00
519,op-d445422ad756,CONFIRMED,6.75,00
520,op-f6a1da04b25c,CONFIRMED,6.75,00
521,op-fcee89d6f675,CONFIRMED,6.756,00
522,op-9282158b810c,CONFIRMED,6.755,00
523,op-a2872f0f8e04,CONFIRMED,6.754,00
524,op-ae0da11b1c84,CONFIRMED,6.739,00
525,op-784fea76312c,CONFIRMED,6.737,00
526,op-fa1e7eeca2f6,CONFIRMED,6.757,00
527,op-19a4cee9752d,CONFIRMED,6.755,00
528,op-4195dd74999c,CONFIRMED,6.734,00
529,op-67dfcf5c0dc5,CONFIRMED,6.749,00
530,op-0d8933a14f45,CONFIRMED,6.748,00
531,op-d6e5123c5577,CONFIRMED,6.768,00
532,op-81dfe0bba700,CONFIRMED,6.749,00
533,op-c8099c0cc3b3,CONFIRMED,6.748,00
534,op-cbe100d582a1,CONFIRMED,6.747,00
535,op-18c0ebdae138,CONFIRMED,6.748,00
536,op-a8ba79b941c3,CONFIRMED,6.747,00
537,op-613679248463,CONFIRMED,6.746,00
538,op-9ba96e68bf6e,CONFIRMED,6.747,00
539,op-f626db8256d4,CONFIRMED,6.746,00
540,op-731862c94ea8,CONFIRMED,6.762,00
541,op-015e9baeb00e,CONFIRMED,6.761,00
542,op-3cfd51a3625a,CONFIRMED,6.772,00
543,op-6cbc8eb3e290,CONFIRMED,6.757,00
544,op-dc5f444056b3,CONFIRMED,6.755,00
545,op-e6d7cbd2c8dc,CONFIRMED,6.756,00
546,op-7becfdca9a57,CONFIRMED,6.757,00
547,op-184a121af8dc,CONFIRMED,6.76,00
548,op-4a2761e75102,CONFIRMED,6.748,00
549,op-2e4678814e34,CONFIRMED,6.749,00
550,op-9eea0f2ab14e,CONFIRMED,6.754,00
551,op-66c9eff58f01,CONFIRMED,6.752,00
552,op-7aecab765773,CONFIRMED,6.751,00
553,op-57e5f8a049a8,CONFIRMED,6.738,00
554,op-1fd1f6a08249,CONFIRMED,6.714,00
555,op-230ecf4ae3ec,CONFIRMED,6.711,00
556,op-24af63ba3b31,CONFIRMED,6.71,00
557,op-f73d2517ce1c,CONFIRMED,6.715,00
558,op-32489bb304c3,CONFIRMED,6.713,00
559,op-cbb44596f541,CONFIRMED,6.729,00
560,op-38a7d7e06d4a,CONFIRMED,6.727,00
561,op-1aa927614045,CONFIRMED,6.724,00
562,op-bad86ddad5c6,CONFIRMED,6.72,00
563,op-e3513c494642,CONFIRMED,6.719,00
564,op-1993fca314e9,CONFIRMED,6.709,00
565,op-be9e00fe0f06,CONFIRMED,6.718,00
566,op-514d620f1040,CONFIRMED,6.716,00
567,op-64aab184ee46,CONFIRMED,6.712,00
568,op-3e379abbdf77,CONFIRMED,6.688,00
569,op-4f3a0de761be,CONFIRMED,6.678,00
570,op-49ff38ecf4c2,CONFIRMED,6.696,00
571,op-2622bdaa122b,CONFIRMED,6.689,00
572,op-060e8e353f7a,CONFIRMED,6.689,00
573,op-d9ebf6748ee6,CONFIRMED,6.69,00
574,op-f3e293918a0a,CONFIRMED,6.703,00
575,op-a3181f3d1eeb,CONFIRMED,6.709,00
576,op-c9ce1f61a0d9,CONFIRMED,6.716,00
577,op-22704fe4ef26,CONFIRMED,6.703,00
578,op-e4beb12cd9c6,CONFIRMED,6.702,00
579,op-c69aa183934f,CONFIRMED,6.701,00
580,op-35954e6e6307,CONFIRMED,6.709,00
581,op-c61ea55165cd,CONFIRMED,6.718,00
582,op-beb8d59318a0,CONFIRMED,6.706,00
583,op-9737b86c99ed,CONFIRMED,6.715,00
584,op-25698e9a2291,CONFIRMED,6.698,00
585,op-b6f5992385c3,CONFIRMED,6.698,00
586,op-a07f21dc94e1,CONFIRMED,6.681,00
587,op-727478cd8141,CONFIRMED,6.701,00
588,op-e5c343cd6ac1,CONFIRMED,6.691,00
589,op-3cc25db5b86a,CONFIRMED,6.691,00
590,op-a296d7810866,CONFIRMED,6.699,00
591,op-7755aa100ac6,CONFIRMED,6.702,00
592,op-ea084f331432,CONFIRMED,6.703,00
593,op-85d6eb567462,CONFIRMED,6.703,00
594,op-f573fabfc85a,CONFIRMED,6.714,00
595,op-5d23f9fff077,CONFIRMED,6.713,00
596,op-e7b3b5fb783d,CONFIRMED,6.713,00
597,op-50f273446cc8,CONFIRMED,6.713,00
598,op-c65e26be4736,CONFIRMED,6.731,00
599,op-120d61372ca0,CONFIRMED,6.652,00
600,op-1e3299751563,CONFIRMED,6.662,00
601,op-ae3837d6c8c3,CONFIRMED,6.65,00
602,op-9791a399aeac,CONFIRMED,6.625,00
603,op-092e3936d42e,CONFIRMED,6.623,00
604,op-4a1478a0697e,CONFIRMED,6.642,00
605,op-e5ad2461be91,CONFIRMED,6.622,00
606,op-df3ca60e57c3,CONFIRMED,6.641,00
607,op-2e474e69799e,CONFIRMED,6.633,00
608,op-f535d532c56b,CONFIRMED,6.633,00
609,op-a2f3115ee995,CONFIRMED,6.644,00
610,op-cf62d4e0077a,CONFIRMED,6.646,00
611,op-8d4803ed46c3,CONFIRMED,6.649,00
612,op-33dc9dc9b1ce,CONFIRMED,6.641,00
613,op-e9356bbadd5d,CONFIRMED,6.64,00
614,op-b3edfa8f0cb8,CONFIRMED,6.64,00
615,op-dcd45857a2c2,CONFIRMED,6.622,00
616,op-932af1ebb265,CONFIRMED,6.629,00
617,op-3bd5b3080edf,CONFIRMED,6.637,00
618,op-6bec58d3bc6d,CONFIRMED,6.618,00
619,op-4d8cd936a070,CONFIRMED,6.593,00
620,op-92ef6d9309d2,CONFIRMED,6.591,00
621,op-38c4d74b4559,CONFIRMED,6.577,00
622,op-640239cd91b4,CONFIRMED,6.577,00
623,op-d98264b58e89,CONFIRMED,6.588,00
624,op-c89f8d028ca7,CONFIRMED,6.603,00
625,op-e323e35c030c,CONFIRMED,6.61,00
626,op-b8ba6e52c89a,CONFIRMED,6.606,00
627,op-c645ddc05389,CONFIRMED,6.585,00
628,op-13f57a86c179,CONFIRMED,6.583,00
629,op-09f338139cef,CONFIRMED,6.566,00
630,op-b3131f2cd0e8,CONFIRMED,6.558,00
631,op-6ac035822599,CONFIRMED,6.557,00
632,op-d84e4aa94ae1,CONFIRMED,6.542,00
633,op-e54c98f68c68,CONFIRMED,6.551,00
634,op-c4ac53eb5108,CONFIRMED,6.551,00
635,op-e9504cae95ca,CONFIRMED,6.551,00
636,op-21a399ef3f15,CONFIRMED,6.55,00
637,op-f8a9d80e32ab,CONFIRMED,6.567,00
638,op-a8b1fe37c3eb,CONFIRMED,6.574,00
639,op-596f38e2dd4a,CONFIRMED,6.565,00
640,op-981b141a269b,CONFIRMED,6.559,00
641,op-9d334ddd2a47,CONFIRMED,6.533,00
642,op-b79ae1d72d4f,CONFIRMED,6.549,00
643,op-750e0cd76cfe,CONFIRMED,6.535,00
644,op-35ed8b2940f1,CONFIRMED,6.529,00
645,op-aa33dbb81d7f,CONFIRMED,6.529,00
646,op-4b1fc3bca9dc,CONFIRMED,6.538,00
647,op-ddb456d25c02,CONFIRMED,6.52,00
648,op-0547b7bc16de,CONFIRMED,6.53,00
649,op-fcba0128feb0,CONFIRMED,6.531,00
650,op-bc507ab8f18c,CONFIRMED,6.529,00
651,op-f8c1baa045b5,CONFIRMED,6.513,00
652,op-d6f7ad49550d,CONFIRMED,6.511,00
653,op-d4188b12ddac,CONFIRMED,6.511,00
654,op-2d6f34755b93,CONFIRMED,6.511,00
655,op-475c9cccf0f9,CONFIRMED,6.506,00
656,op-d7351c06e663,CONFIRMED,6.528,00
657,op-271fba303b62,CONFIRMED,6.525,00
658,op-eef58470092c,CONFIRMED,6.522,00
659,op-917f25b46fde,CONFIRMED,6.52,00
660,op-6fc598fa6cca,CONFIRMED,6.516,00
661,op-b1faf257bb46,CONFIRMED,6.531,00
662,op-e09e269fbb1a,CONFIRMED,6.52,00
663,op-7e2f9168da0a,CONFIRMED,6.513,00
664,op-4e0004813764,CONFIRMED,6.511,00
665,op-682f2954d7bd,CONFIRMED,6.496,00
666,op-a9c96b0590a2,CONFIRMED,6.508,00
667,op-7c4782e9c2a7,CONFIRMED,6.515,00
668,op-af85af8ffa11,CONFIRMED,6.515,00
669,op-66724f23192a,CONFIRMED,6.51,00
670,op-36d92153fab5,CONFIRMED,6.51,00
671,op-e48a3f364d48,CONFIRMED,6.5,00
672,op-30dcf525a089,CONFIRMED,6.5,00
673,op-e1b9e5b0756c,CONFIRMED,6.499,00
674,op-80490642f463,CONFIRMED,6.5,00
675,op-6197b8a3cdc8,CONFIRMED,6.488,00
676,op-04c57e46e8a5,CONFIRMED,6.503,00
677,op-b02c9ff9c905,CONFIRMED,6.51,00
678,op-943d2294d552,CONFIRMED,6.518,00
679,op-3fd5efb7969d,CONFIRMED,6.529,00
680,op-e97b235ec677,CONFIRMED,6.538,00
681,op-980cd2371f2c,CONFIRMED,6.541,00
682,op-9d2861b478fe,CONFIRMED,6.541,00
683,op-c6d56f53b3ed,CONFIRMED,6.494,00
684,op-e92b52957378,CONFIRMED,6.502,00
685,op-aad095de5424,CONFIRMED,6.493,00
686,op-edf73c3f57e6,CONFIRMED,6.491,00
687,op-22973690dc8b,CONFIRMED,6.481,00
688,op-5ced74349b7d,CONFIRMED,6.481,00
689,op-c5af94f599b8,CONFIRMED,6.479,00
690,op-e610a227336d,CONFIRMED,6.47,00
691,op-eac96d21b35b,CONFIRMED,6.466,00
692,op-32e1e41928f2,CONFIRMED,6.465,00
693,op-35452c8e25ac,CONFIRMED,6.462,00
694,op-925373acd123,CONFIRMED,6.46,00
695,op-6bb8a70dfd38,CONFIRMED,6.437,00
696,op-48113af7f9e9,CONFIRMED,6.425,00
697,op-d4a9b0f35304,CONFIRMED,6.425,00
698,op-b1f92ee7ab03,CONFIRMED,6.426,00
699,op-7a6ed4306fdc,CONFIRMED,6.425,00
700,op-13198ca4466b,CONFIRMED,6.408,00
701,op-aec7761bcab2,CONFIRMED,6.399,00
702,op-63d5eb77bb25,CONFIRMED,6.389,00
703,op-fc4ad1ab82f7,CONFIRMED,6.388,00
704,op-66e4e10e42cb,CONFIRMED,6.386,00
705,op-0da7b268450e,CONFIRMED,6.401,00
706,op-ef1f66f15e0c,CONFIRMED,6.394,00
707,op-d1e441c45e4f,CONFIRMED,6.368,00
708,op-32d0b304d3c2,CONFIRMED,6.387,00
709,op-25e27102a1e1,CONFIRMED,6.377,00
710,op-ab5340322207,CONFIRMED,6.384,00
711,op-5cb834363617,CONFIRMED,6.377,00
712,op-14f83fcafb33,CONFIRMED,6.375,00
713,op-1139e13ebf92,CONFIRMED,6.392,00
714,op-0a19386a15a0,CONFIRMED,6.386,00
715,op-3ea57c9a6dce,CONFIRMED,6.404,00
716,op-00b1c16afc11,CONFIRMED,6.394,00
717,op-4cd275d1c0b4,CONFIRMED,6.37,00
718,op-3a589559067c,CONFIRMED,6.346,00
719,op-e012210383e4,CONFIRMED,6.345,00
720,op-a49e4b470660,CONFIRMED,6.352,00
721,op-e772da22c46d,CONFIRMED,6.359,00
722,op-179154acfa08,CONFIRMED,6.346,00
723,op-502a9e05871b,CONFIRMED,6.335,00
724,op-1310a1a9ff75,CONFIRMED,6.322,00
725,op-c9f661b1dc32,CONFIRMED,6.337,00
726,op-17eb72e9bdfa,CONFIRMED,6.326,00
727,op-1672d3a64616,CONFIRMED,6.32,00
728,op-3e7da927ef21,CONFIRMED,6.319,00
729,op-7ddfe7eddd6d,CONFIRMED,6.301,00
730,op-39fce78b698b,CONFIRMED,6.292,00
731,op-02aa82f06b86,CONFIRMED,6.296,00
732,op-8566f9fca3a2,CONFIRMED,6.295,00
733,op-58bb28601f54,CONFIRMED,6.304,00
734,op-bb6a99c834d0,CONFIRMED,6.302,00
735,op-1f8017bd4b97,CONFIRMED,6.318,00
736,op-39652d256d50,CONFIRMED,6.326,00
737,op-3c7a9551d0cc,CONFIRMED,6.327,00
738,op-077884037f8c,CONFIRMED,6.316,00
739,op-879094bd84a3,CONFIRMED,6.327,00
740,op-e014eb5452f1,CONFIRMED,6.326,00
741,op-671faa73f726,CONFIRMED,6.324,00
742,op-d5f0e05217fa,CONFIRMED,6.331,00
743,op-a4de6b984a64,CONFIRMED,6.332,00
744,op-dff9a4dfc029,CONFIRMED,6.321,00
745,op-8f75c973362c,CONFIRMED,6.318,00
746,op-38f1a9fd8f38,CONFIRMED,6.309,00
747,op-a9cf6b2bc91e,CONFIRMED,6.328,00
748,op-15e3aecfb227,CONFIRMED,6.337,00
749,op-0e3f9bbd0653,CONFIRMED,6.345,00
750,op-88cb22cee985,CONFIRMED,6.328,00
751,op-a5361ebe6acd,CONFIRMED,6.343,00
752,op-014e62396487,CONFIRMED,6.326,00
753,op-fd00d97f43fe,CONFIRMED,6.325,00
754,op-e718f4b7edc8,CONFIRMED,6.323,00
755,op-cc81640d6cc5,CONFIRMED,6.319,00
756,op-b9823eaba8d8,CONFIRMED,6.318,00
757,op-5144a9d21db9,CONFIRMED,6.338,00
758,op-34241077581f,CONFIRMED,6.332,00
759,op-c9805d3b2fee,CONFIRMED,6.318,00
760,op-34f76b4ba4c7,CONFIRMED,6.327,00
761,op-d7178d94c191,CONFIRMED,6.327,00
762,op-2db67f004568,CONFIRMED,6.333,00
763,op-99e5abe01c42,CONFIRMED,6.325,00
764,op-66d72d13e307,CONFIRMED,6.344,00
765,op-f5c5895f2000,CONFIRMED,6.323,00
766,op-19956ec32ce2,CONFIRMED,6.344,00
767,op-e13abf367cf4,CONFIRMED,6.335,00
768,op-104c6e62c3b2,CONFIRMED,6.344,00
769,op-86be93c435be,CONFIRMED,6.328,00
770,op-63a9b3c8ee83,CONFIRMED,6.328,00
771,op-14383e23d6f0,CONFIRMED,6.319,00
772,op-69ad91089722,CONFIRMED,6.32,00
773,op-6076fe031650,CONFIRMED,6.337,00
774,op-0e197001a0e9,CONFIRMED,6.334,00
775,op-8420fc1ab298,CONFIRMED,6.345,00
776,op-b512e4bb2613,CONFIRMED,6.345,00
777,op-52345d980a35,CONFIRMED,6.346,00
778,op-b9a099440464,CONFIRMED,6.358,00
779,op-81d19e2420f4,CONFIRMED,6.358,00
780,op-cc407724fb42,CONFIRMED,6.347,00
781,op-49cb5ba9417d,CONFIRMED,6.348,00
782,op-2562e3e2bf14,CONFIRMED,6.348,00
783,op-bbbff2f8c785,CONFIRMED,6.343,00
784,op-b93d789af8e3,CONFIRMED,6.342,00
785,op-4f39195a5c72,CONFIRMED,6.359,00
786,op-5042d7cf178b,CONFIRMED,6.369,00
787,op-0e037561a54d,CONFIRMED,6.369,00
788,op-42f3372fbd9e,CONFIRMED,6.378,00
789,op-e8292b068696,CONFIRMED,6.388,00
790,op-070cacb037d1,CONFIRMED,6.384,00
791,op-2d02dc8f1428,CONFIRMED,6.395,00
792,op-ce14530dc36b,CONFIRMED,6.387,00
793,op-16b2a5509cb8,CONFIRMED,6.376,00
794,op-4f1d0ac6bb84,CONFIRMED,6.391,00
795,op-00aa52ab475e,CONFIRMED,6.393,00
796,op-60fa73194905,CONFIRMED,6.393,00
797,op-ab81996420cd,CONFIRMED,6.393,00
798,op-79073b8564b3,CONFIRMED,6.404,00
799,op-a4c41c7087d8,CONFIRMED,6.396,00
800,op-44fbebe26075,CONFIRMED,6.397,00
801,op-7cef1c1a38b9,CONFIRMED,6.397,00
802,op-dde3bbe8fa78,CONFIRMED,6.397,00
803,op-f20314049ecb,CONFIRMED,6.397,00
804,op-5653171dd836,CONFIRMED,6.415,00
805,op-118c8c79b74a,CONFIRMED,6.415,00
806,op-b8fc411edacc,CONFIRMED,6.42,00
807,op-c5466d7f4ffd,CONFIRMED,6.406,00
808,op-32ef2ab6f0dd,CONFIRMED,6.407,00
809,op-dba812e1bdab,CONFIRMED,6.4,00
810,op-5e9ce7273848,CONFIRMED,6.409,00
811,op-d653c4c6935b,CONFIRMED,6.399,00
812,op-876c6a8841bb,CONFIRMED,6.408,00
813,op-79aa3933efeb,CONFIRMED,6.417,00
814,op-fcf1152dd597,CONFIRMED,6.427,00
815,op-dd4d1dfdb609,CONFIRMED,6.415,00
816,op-4b0f7e1bf8dc,CONFIRMED,6.414,00
817,op-8f1ca3d28c51,CONFIRMED,6.433,00
818,op-4495dd4e381d,CONFIRMED,6.443,00
819,op-4725ef2bee5f,CONFIRMED,6.43,00
820,op-aa6724bf0571,CONFIRMED,6.42,00
821,op-06db10842c03,CONFIRMED,6.418,00
822,op-0436d7a61592,CONFIRMED,6.41,00
823,op-564fd261f30f,CONFIRMED,6.408,00
824,op-3d539c23dcad,CONFIRMED,6.422,00
825,op-f7d6b1b31398,CONFIRMED,6.403,00
826,op-fb8acc59765a,CONFIRMED,6.402,00
827,op-c1bc9d44666b,CONFIRMED,6.401,00
828,op-56e1f6f32ee0,CONFIRMED,6.402,00
829,op-6009ca575d2b,CONFIRMED,6.401,00
830,op-06c65f2cb1a1,CONFIRMED,6.4,00
831,op-bfa387f8ae1f,CONFIRMED,6.396,00
832,op-86a10fd217d2,CONFIRMED,6.377,00
833,op-4b3f59286159,CONFIRMED,6.384,00
834,op-869c106cd67a,CONFIRMED,6.383,00
835,op-6f5bbd2acd21,CONFIRMED,6.395,00
836,op-3fcc845738f6,CONFIRMED,6.394,00
837,op-2c400473bc82,CONFIRMED,6.414,00
838,op-90684e8d73a8,CONFIRMED,6.395,00
839,op-2a8ceaad3d7c,CONFIRMED,6.4,00
840,op-7d7502751e37,CONFIRMED,6.411,00
841,op-62327256f4fa,CONFIRMED,6.413,00
842,op-134437c01f51,CONFIRMED,6.402,00
843,op-56e1d24c3794,CONFIRMED,6.408,00
844,op-ceed99fd69bf,CONFIRMED,6.392,00
845,op-23cdac4ebaa4,CONFIRMED,6.394,00
846,op-b3252d798233,CONFIRMED,6.375,00
847,op-8dd8da6c653c,CONFIRMED,6.372,00
848,op-bad43e31c0e1,CONFIRMED,6.37,00
849,op-c29c7cc7ca27,CONFIRMED,6.349,00
850,op-cc64217d5d3b,CONFIRMED,6.339,00
851,op-dda8184e6fe7,CONFIRMED,6.34,00
852,op-a0b10dba110e,CONFIRMED,6.34,00
853,op-c58d517b0452,CONFIRMED,6.36,00
854,op-aa2f44a5268d,CONFIRMED,6.368,00
855,op-e81ab703b23f,CONFIRMED,6.366,00
856,op-50cb89d21ba6,CONFIRMED,6.37,00
857,op-6147e0a71c0b,CONFIRMED,6.371,00
858,op-e766be501613,CONFIRMED,6.37,00
859,op-70a3f2f5d224,CONFIRMED,6.359,00
860,op-5bc2f2bb582b,CONFIRMED,6.371,00
861,op-430a0f13e9dc,CONFIRMED,6.369,00
862,op-ca1e6185a212,CONFIRMED,6.368,00
863,op-a0f5afa6fe1c,CONFIRMED,6.383,00
864,op-e49225d893d0,CONFIRMED,6.371,00
865,op-7d1be7ecee07,CONFIRMED,6.372,00
866,op-558b2073dc82,CONFIRMED,6.359,00
867,op-824445b5daa6,CONFIRMED,6.347,00
868,op-dd55e37f18ac,CONFIRMED,6.345,00
869,op-294f113e1fe5,CONFIRMED,6.342,00
870,op-831acd710387,CONFIRMED,6.343,00
871,op-e5657f74aaba,CONFIRMED,6.357,00
872,op-df253ea4bde8,CONFIRMED,6.355,00
873,op-482b62b87723,CONFIRMED,6.365,00
874,op-c315de52a641,CONFIRMED,6.374,00
875,op-5bf6be1f27c5,CONFIRMED,6.383,00
876,op-8af3ca18111e,CONFIRMED,6.392,00
877,op-5c333a201bca,CONFIRMED,6.375,00
878,op-7f70dce439cd,CONFIRMED,6.373,00
879,op-b52a16459a20,CONFIRMED,6.369,00
880,op-854a01701492,CONFIRMED,6.369,00
881,op-23c64cbb6794,CONFIRMED,6.361,00
882,op-eec50f1d03e9,CONFIRMED,6.359,00
883,op-359dd45787a5,CONFIRMED,6.354,00
884,op-09d89e112d0a,CONFIRMED,6.357,00
885,op-27e81be20866,CONFIRMED,6.353,00
886,op-dee8c6618f3c,CONFIRMED,6.343,00
887,op-db4ad4657068,CONFIRMED,6.354,00
888,op-daf5b4e0b226,CONFIRMED,6.353,00
889,op-f7e645e936da,CONFIRMED,6.334,00
890,op-be7368e4dd35,CONFIRMED,6.353,00
891,op-b37fc14d1058,CONFIRMED,6.331,00
892,op-3f8843c0154a,CONFIRMED,6.342,00
893,op-0f14c3c71413,CONFIRMED,6.351,00
894,op-6be9bce571dd,CONFIRMED,6.332,00
895,op-7462856fa8e5,CONFIRMED,6.351,00
896,op-0de8177ba90d,CONFIRMED,6.33,00
897,op-ca175d653b19,CONFIRMED,6.32,00
898,op-860a9780ecc1,CONFIRMED,6.326,00
899,op-a3cc8bab5bc0,CONFIRMED,6.329,00
900,op-f3b0831083b7,CONFIRMED,6.329,00
901,op-550295e71972,CONFIRMED,6.337,00
902,op-4c15e3914e51,CONFIRMED,6.346,00
903,op-37fc8a795f45,CONFIRMED,6.329,00
904,op-2ada2642c8c0,CONFIRMED,6.35,00
905,op-2ec6690ab7ae,CONFIRMED,6.36,00
906,op-84e260dbd070,CONFIRMED,6.369,00
907,op-59c959c31138,CONFIRMED,6.367,00
908,op-8013a581cb2c,CONFIRMED,6.387,00
909,op-abb1a9205931,CONFIRMED,6.387,00
910,op-2c5efef8726d,CONFIRMED,6.407,00
911,op-b4bd82cd6c4d,CONFIRMED,6.416,00
912,op-82232acd6900,CONFIRMED,6.426,00
913,op-262578198af7,CONFIRMED,6.408,00
914,op-11cc5dcdb8d2,CONFIRMED,6.428,00
915,op-8bc85a884db0,CONFIRMED,6.408,00
916,op-8f88fa4e5e7a,CONFIRMED,6.4,00
917,op-2987d6fe9734,CONFIRMED,6.399,00
918,op-8ae198b9bfd3,CONFIRMED,6.397,00
919,op-3ad8ce349e35,CONFIRMED,6.38,00
920,op-681165b328f7,CONFIRMED,6.397,00
921,op-8f259facdaa5,CONFIRMED,6.406,00
922,op-abe42ac6059b,CONFIRMED,6.405,00
923,op-f80c26097446,CONFIRMED,6.382,00
924,op-4af17efbfc0b,CONFIRMED,6.374,00
925,op-282491f13f51,CONFIRMED,6.372,00
926,op-5712d00c7773,CONFIRMED,6.352,00
927,op-01ea90254a2d,CONFIRMED,6.341,00
928,op-cc9acab54f00,CONFIRMED,6.33,00
929,op-9f00a5a18ff9,CONFIRMED,6.305,00
930,op-41450b7d46b7,CONFIRMED,6.305,00
931,op-8c664c2016c0,CONFIRMED,6.303,00
932,op-6f2fada08437,CONFIRMED,6.322,00
933,op-778c0c7520ac,CONFIRMED,6.33,00
934,op-150ee8fb2c58,CONFIRMED,6.339,00
935,op-0fa3b1ba5586,CONFIRMED,6.347,00
936,op-7dc5d3642865,CONFIRMED,6.346,00
937,op-03a1b17c9993,CONFIRMED,6.361,00
938,op-38cfe6d863b4,CONFIRMED,6.37,00
939,op-1b7adf6c3fc6,CONFIRMED,6.37,00
940,op-895149f9fec8,CONFIRMED,6.369,00
941,op-e515b34f4cd3,CONFIRMED,6.387,00
942,op-4d376af8f4fc,CONFIRMED,6.394,00
943,op-ccfd15fd1a02,CONFIRMED,6.398,00
944,op-65400e2f0aeb,CONFIRMED,6.376,00
945,op-6dc8178766e2,CONFIRMED,6.388,00
946,op-9a057ba8eead,CONFIRMED,6.387,00
947,op-9136d6e3d9cb,CONFIRMED,6.386,00
948,op-39d828d0c883,CONFIRMED,6.385,00
949,op-97200b6b63db,CONFIRMED,6.388,00
950,op-d817dc1f3e0a,CONFIRMED,6.377,00
951,op-d44b67066b61,CONFIRMED,6.376,00
952,op-adc447841747,CONFIRMED,6.391,00
953,op-59a92106bc40,CONFIRMED,6.377,00
954,op-e9ef669df55d,CONFIRMED,6.394,00
955,op-049b316e868e,CONFIRMED,6.396,00
956,op-c1014fe70191,CONFIRMED,6.387,00
957,op-fe1b3eefb2fc,CONFIRMED,6.379,00
958,op-2ec1cef071dc,CONFIRMED,6.387,00
959,op-afe4f1e32346,CONFIRMED,6.388,00
960,op-e6636e951d6f,CONFIRMED,6.389,00
961,op-ba0214816418,CONFIRMED,6.369,00
962,op-a500de96ee50,CONFIRMED,6.357,00
963,op-887555dae075,CONFIRMED,6.356,00
964,op-2b77afe41c36,CONFIRMED,6.356,00
965,op-286a3de830d4,CONFIRMED,6.357,00
966,op-1f575e686a4d,CONFIRMED,6.337,00
967,op-67341fe33c10,CONFIRMED,6.35,00
968,op-0cd4d9c7eb95,CONFIRMED,6.349,00
969,op-ef44a93aaf32,CONFIRMED,6.348,00
970,op-191987a63bb6,CONFIRMED,6.361,00
971,op-a59d6fb4df15,CONFIRMED,6.343,00
972,op-0c16db0627e0,CONFIRMED,6.342,00
973,op-3653b0cbf065,CONFIRMED,6.341,00
974,op-537c25c1fad8,CONFIRMED,6.338,00
975,op-17fa2770c7b2,CONFIRMED,6.337,00
976,op-188c0608a616,CONFIRMED,6.358,00
977,op-84f5d6f8b745,CONFIRMED,6.368,00
978,op-df5c8fb99e57,CONFIRMED,6.341,00
979,op-0f330d7cf549,CONFIRMED,6.361,00
980,op-755a96b51f14,CONFIRMED,6.341,00
981,op-d2cf45075a95,CONFIRMED,6.34,00
982,op-07ce81288109,CONFIRMED,6.319,00
983,op-d7e89a4ea0d6,CONFIRMED,6.309,00
984,op-ef57a74a78ea,CONFIRMED,6.298,00
985,op-f4d04d239302,CONFIRMED,6.294,00
986,op-696ede11933e,CONFIRMED,6.293,00
987,op-58b35258a904,CONFIRMED,6.291,00
988,op-0b7d7c250335,CONFIRMED,6.29,00
989,op-e756c32969c1,CONFIRMED,6.277,00
990,op-e89ec6378818,CONFIRMED,6.289,00
991,op-623201a0e94a,CONFIRMED,6.29,00
992,op-5018a0231c17,CONFIRMED,6.271,00
993,op-a7d26c36273d,CONFIRMED,6.271,00
994,op-c1f70a78ac44,CONFIRMED,6.271,00
995,op-259b7d99b1ac,CONFIRMED,6.272,00
996,op-601e86803cd5,CONFIRMED,6.284,00
997,op-3ed09771d386,CONFIRMED,6.265,00
998,op-260968a66bae,CONFIRMED,6.282,00
999,op-f9aa8315acd8,CONFIRMED,6.29,00
1000,op-7bb1abbeb59e,CONFIRMED,6.875,00
1001,op-d7103f0f8e88,CONFIRMED,6.883,00
1002,op-19b875f1b090,CONFIRMED,6.879,00
1003,op-935ced2cd510,CONFIRMED,6.883,00
1004,op-d3d51445d84f,CONFIRMED,6.865,00
1005,op-1c5ed9bed7f4,CONFIRMED,6.856,00
1006,op-21f122d96102,CONFIRMED,6.857,00
1007,op-e9695d8031bc,CONFIRMED,6.878,00
1008,op-cb16d7b60cc3,CONFIRMED,6.888,00
1009,op-764386b2286c,CONFIRMED,6.866,00
1010,op-b5ad00ab427a,CONFIRMED,6.859,00
1011,op-72a1ab1543b8,CONFIRMED,6.871,00
1012,op-6e3c57ab906e,CONFIRMED,6.854,00
1013,op-c55e9f316e43,CONFIRMED,6.859,00
1014,op-b6e04f501456,CONFIRMED,6.851,00
1015,op-b0d7f89338f7,CONFIRMED,6.852,00
1016,op-df8e4b8e0f3f,CONFIRMED,6.863,00
1017,op-04a2ab7fe3a2,CONFIRMED,6.865,00
1018,op-52c77ba68aba,CONFIRMED,6.842,00
1019,op-45e0bbc6ce74,CONFIRMED,6.833,00
1020,op-8c0c277bc0c0,CONFIRMED,6.832,00
1021,op-02f64d6b9c64,CONFIRMED,6.827,00
1022,op-94f6207a1bd6,CONFIRMED,6.825,00
1023,op-e2049749b5f2,CONFIRMED,6.829,00
1024,op-db657f029f56,CONFIRMED,6.826,00
1025,op-ace4a618fd08,CONFIRMED,6.828,00
1026,op-298297418d19,CONFIRMED,6.842,00
1027,op-87b4aa8edc8b,CONFIRMED,6.84,00
1028,op-ece27bafcb12,CONFIRMED,6.848,00
